Target_genes,Score
Lpar2,21.860464999999998
Inppl1,21.860464999999998
Ap3m1,21.860464999999998
Stk32c,21.848837
Lrrc27,21.848837
Cbs,21.848837
Zfp790,21.837209
Trim68,21.837209
Ppfibp1,21.837209
Castor2,21.837209
Zpbp,21.825581
Spata48,21.825581
Kif12,21.825581
Misp3,21.813953
Mapk10,21.813953
Eaf2,21.813953
Bicral,21.802326
Dzip1,21.790698000000003
Cacfd1,21.790698000000003
Rfwd3,21.77907
Kif16b,21.77907
Fam13b,21.77907
Tmem64,21.767442000000003
Cstf2,21.767442000000003
Tars2,21.755814
Ppp4r3b,21.755814
Nin,21.755814
Gns,21.755814
Bcl7c,21.755814
Ids,21.744186
Foxk1,21.744186
Pdha1,21.732557999999997
Eif3g,21.732557999999997
Mapkapk5,21.72093
Ccdc174,21.72093
Rnf214,21.709301999999997
Ptpn2,21.709301999999997
Pcsk7,21.709301999999997
Gcnt7,21.697674
Asb4,21.697674
Pom121,21.674419
Klhl5,21.674419
Acss2,21.674419
Unc93a2,21.651163
Rbm4b,21.627907
Cabyr,21.627907
Wdr41,21.604651
Tbca,21.604651
Katna1,21.604651
Gm45618,21.604651
Smox,21.593023000000002
Ing3,21.581395
Hlx,21.581395
Fut10,21.581395
Efr3a,21.581395
Ankmy1,21.581395
Pacsin3,21.569767000000002
Gdpgp1,21.569767000000002
Cib1,21.569767000000002
Kcnj6,21.558139999999998
Ubxn7,21.546512
Sik2,21.546512
Gm35549,21.546512
Fkbpl,21.546512
Eif2b3,21.546512
Atf6b,21.546512
Lrriq3,21.534883999999998
Fpgt,21.534883999999998
Psmb3,21.523256
Pcgf2,21.523256
Dux,21.523256
Ppef2,21.511627999999998
Glyctk,21.511627999999998
Lrp1,21.5
Ercc6l2,21.5
Cyth3,21.5
Cwc27,21.5
Sars,21.488372000000002
Gm3636,21.488372000000002
Zfp111,21.476744
Nup50,21.476744
Zfp426,21.465116000000002
Septin7,21.465116000000002
Vangl2,21.453488
Smim15,21.453488
Rad54b,21.453488
Gm45915,21.453488
Ercc6l,21.453488
Atrip,21.453488
4933428G20Rik,21.453488
Nat8,21.441860000000002
Slc8a2,21.430232999999998
Sec61b,21.418605
Ptcd1,21.418605
Mettl18,21.418605
Cpsf4,21.418605
BC055324,21.418605
Alg2,21.418605
Mfsd12,21.406976999999998
4930404N11Rik,21.406976999999998
Svep1,21.395349
Smurf2,21.395349
Sh3d21,21.395349
Hdac5,21.395349
Castor1,21.395349
Uba2,21.383720999999998
Nxpe3,21.383720999999998
2300002M23Rik,21.383720999999998
Rd3,21.372093
Ammecr1l,21.372093
Zfp521,21.360464999999998
Tmem38a,21.360464999999998
Smim7,21.360464999999998
Epb41l2,21.360464999999998
Cc2d1a,21.360464999999998
Acsbg3,21.360464999999998
Acsbg2,21.360464999999998
4930432K21Rik,21.360464999999998
Arpp21,21.348837
Usp44,21.337209
Tmem168,21.337209
Arfgap1,21.337209
T2,21.325581
Depp1,21.325581
Ipo9,21.313953
Clns1a,21.313953
Tradd,21.302326
Nxph3,21.302326
Fbxl8,21.302326
Dennd11,21.302326
Wdsub1,21.290698000000003
Reep2,21.290698000000003
Npb,21.290698000000003
Anxa2,21.290698000000003
Mthfr,21.27907
Clcn6,21.27907
Ptger1,21.267442000000003
Usp1,21.255814
Nhp2,21.255814
Tex12,21.244186
Cxadr,21.244186
Atp13a1,21.244186
Itk,21.232557999999997
Gpr89,21.232557999999997
Zfp438,21.22093
Pacs2,21.22093
Msi2,21.22093
Klc1,21.22093
Gpn2,21.22093
Gpatch3,21.22093
Ebpl,21.22093
Zc3h13,21.209301999999997
Spop,21.209301999999997
Pter,21.209301999999997
Zbtb7c,21.197674
Sectm1a,21.197674
AI467606,21.197674
Ugt2b35,21.186047
Scamp5,21.186047
Erp29,21.186047
Dnpep,21.186047
Zfp932,21.174419
Sec62,21.174419
Pbx2,21.174419
Kif5a,21.174419
Gpsm3,21.174419
Dctn2,21.174419
Zfp85,21.162791
Pomt2,21.162791
Leprot,21.162791
Inpp5d,21.162791
Gstz1,21.162791
Itgb7,21.151163
Gtpbp10,21.151163
Dennd3,21.151163
Zdhhc2,21.139535000000002
Tmem216,21.139535000000002
Dmrta2,21.139535000000002
Slc3a1,21.127907
S1pr4,21.127907
Ncln,21.127907
Blmh,21.127907
Ubqln1,21.116279000000002
Iglon5,21.116279000000002
Palm,21.104651
Lsm1,21.104651
Chmp7,21.104651
Cers4,21.104651
Bag4,21.104651
Pou2f1,21.093023000000002
Alg8,21.093023000000002
Prcc,21.081395
Ppid,21.081395
Mob1a,21.081395
Wnt10a,21.069767000000002
Tesk2,21.069767000000002
Hk3,21.069767000000002
Rcsd1,21.058139999999998
Gng12,21.046512
Spink1,21.034883999999998
Igsf5,21.034883999999998
Sepsecs,21.023256
Tbck,21.011627999999998
Hacl1,21.011627999999998
Dnajc19,21.011627999999998
Btd,21.011627999999998
Aimp1,21.011627999999998
Zfp764,21.0
Whrn,21.0
Serpine2,21.0
Lrrc8b,21.0
Fcho2,20.988372000000002
Rbsn,20.976744
Cdh5,20.965116000000002
Xaf1,20.953488
Stbd1,20.953488
Cyp2j5,20.953488
Zfp296,20.941860000000002
Invs,20.941860000000002
Gemin7,20.941860000000002
Erp44,20.941860000000002
Cnrip1,20.941860000000002
Blm,20.941860000000002
Zfp710,20.930232999999998
Prss22,20.930232999999998
Ndrg3,20.930232999999998
Sap130,20.918605
Wrnip1,20.906976999999998
S1pr2,20.906976999999998
Inpp5k,20.906976999999998
Snx6,20.883720999999998
Sec22c,20.883720999999998
Nr2f2,20.883720999999998
Itgb6,20.883720999999998
Rarg,20.872093
Galnt18,20.872093
Syndig1l,20.860464999999998
Rwdd2a,20.860464999999998
Ptov1,20.860464999999998
Pgm3,20.860464999999998
D3Ertd751e,20.860464999999998
Plekha1,20.848837
Msln,20.848837
Mfng,20.848837
Ano6,20.848837
Usp49,20.837209
Spg7,20.837209
Ptprcap,20.837209
Hmgxb4,20.837209
Dhcr24,20.837209
Creg2,20.837209
Spsb3,20.825581
Pla2g1b,20.825581
Nubp2,20.825581
Erlec1,20.825581
Ctsc,20.825581
Asb3,20.825581
Nprl3,20.813953
Eps8,20.813953
Zbtb48,20.802326
Adgrb3,20.802326
Rhbdd1,20.790698000000003
Rbm43,20.790698000000003
Zfp770,20.77907
Pnpla7,20.77907
Mrpl41,20.77907
Mid1ip1,20.77907
Canx,20.77907
Rgma,20.767442000000003
Gap43,20.767442000000003
Tigd2,20.755814
Hdac2,20.755814
Gm33887,20.755814
Nxph1,20.744186
Lrrc26,20.744186
Grin1os,20.744186
Ttc32,20.732557999999997
Sh3bgrl3,20.732557999999997
Kdm4a,20.732557999999997
Gga1,20.732557999999997
Timm21,20.72093
Rab17,20.72093
Ncoa2,20.72093
Fbxo15,20.72093
Agpat2,20.72093
Tubgcp6,20.709301999999997
Ttc28,20.709301999999997
Slc22a4,20.709301999999997
Hdac10,20.709301999999997
Fbp2,20.709301999999997
Cpa4,20.709301999999997
Ubxn8,20.697674
Tbx2,20.697674
Ptcra,20.697674
Ppfia2,20.697674
Hpdl,20.697674
Rabl2,20.686047
R3hdm1,20.686047
Pstpip1,20.686047
Ntn4,20.674419
Ifne,20.674419
Hbs1l,20.674419
Phtf1,20.651163
Hip1,20.651163
Sebox,20.639535000000002
Hbp1,20.639535000000002
Gpr176,20.639535000000002
Gmppa,20.639535000000002
Ankrd42,20.639535000000002
Tox3,20.627907
Ppp1r1c,20.627907
Adora1,20.627907
Stag2,20.616279000000002
Susd1,20.604651
Lrrc4,20.604651
Gm38499,20.604651
Dhrs4,20.604651
Zfand6,20.593023000000002
Clcn7,20.593023000000002
Abhd12,20.593023000000002
Safb2,20.581395
Safb,20.581395
Pnpla5,20.581395
Shmt1,20.569767000000002
Pdik1l,20.569767000000002
Nupl1,20.569767000000002
Hap1,20.569767000000002
Gm4952,20.558139999999998
Gatd1,20.546512
Cecr2,20.546512
Arsa,20.546512
Adck5,20.546512
Zfp971,20.534883999999998
Zfp712,20.534883999999998
Gfpt1,20.534883999999998
Edem2,20.534883999999998
Nfatc1,20.523256
Map4k4,20.523256
Fxyd4,20.523256
Cdh11,20.523256
Ushbp1,20.511627999999998
Rnf113a2,20.511627999999998
Kdm8,20.511627999999998
Rad51,20.5
Znrf3,20.488372000000002
Prune2,20.488372000000002
Perp,20.488372000000002
Fkbp4,20.488372000000002
Trappc6b,20.476744
Tarsl2,20.476744
Srarp,20.476744
Prss16,20.476744
Pnn,20.476744
Card10,20.476744
Tmtc3,20.465116000000002
Smim24,20.465116000000002
Septin2,20.465116000000002
Scap,20.465116000000002
Cep290,20.465116000000002
Ttc38,20.453488
Tnxb,20.453488
Olfr1388,20.453488
Med15,20.453488
Rhobtb2,20.441860000000002
Rbm26,20.441860000000002
Cpeb3,20.441860000000002
Btbd9,20.441860000000002
Rcor1,20.430232999999998
Samd3,20.418605
Mtmr9,20.418605
1700010I14Rik,20.418605
Tomm40,20.406976999999998
Psmb4,20.406976999999998
Kif21a,20.406976999999998
Hes7,20.406976999999998
Ctnna3,20.406976999999998
Cfap20,20.406976999999998
Mgll,20.395349
Cend1,20.395349
Trmt61a,20.383720999999998
Pwwp2a,20.383720999999998
Nudt1,20.383720999999998
Mapre3,20.383720999999998
Commd9,20.383720999999998
Scpep1,20.372093
Nat10,20.372093
Lpcat2,20.372093
Cpox,20.372093
Cdk9,20.360464999999998
Slc6a18,20.348837
Micu2,20.348837
Gm4981,20.348837
Abhd2,20.348837
Tspyl3,20.337209
Tex30,20.337209
Tacr1,20.337209
Sgca,20.337209
Uchl3,20.325581
Poln,20.325581
Nrbf2,20.325581
Icam5,20.325581
Haus3,20.325581
Epsti1,20.325581
Zscan30,20.313953
Zfp35,20.313953
Tmem229a,20.313953
Trim30d,20.302326
Rbm10,20.302326
Gm9736,20.302326
Ckmt1,20.302326
4933424G06Rik,20.302326
Zfp276,20.290698000000003
Vps9d1,20.290698000000003
Trim16,20.290698000000003
Ndufa9,20.290698000000003
Akap3,20.290698000000003
Tcf12,20.27907
Slc16a9,20.27907
Sla,20.27907
Incenp,20.27907
Il12b,20.27907
Ctnnbl1,20.27907
Brpf3,20.27907
Usp34,20.267442000000003
Braf,20.267442000000003
Unc93b1,20.255814
Sec16a,20.255814
Ctf1,20.255814
Aldh3b1,20.255814
Slc52a3,20.244186
Rpap2,20.244186
Gyg,20.244186
Glmn,20.244186
Cpsf6,20.244186
Cmtm5,20.244186
Azin2,20.244186
Dusp3,20.22093
Cfap97d1,20.22093
Cdc5l,20.22093
Aars2,20.22093
Tead4,20.209301999999997
Eef1akmt4-ece2,20.209301999999997
Eef1akmt4,20.209301999999997
Tcaim,20.197674
Slc5a1,20.197674
Ptprv,20.197674
Ptpn7,20.197674
Prps1l1,20.197674
Pacsin1,20.197674
Hnf1b,20.197674
Brd4,20.197674
Pxmp2,20.186047
Pole,20.186047
Kdm7a,20.186047
Tead3,20.174419
Galnt2,20.174419
Zbtb3,20.162791
Stac3,20.162791
Polr2g,20.162791
Gba,20.162791
Cep350,20.162791
Aatf,20.162791
Tent2,20.151163
Slc1a2,20.151163
Psmd8,20.151163
Padi1,20.151163
Adgrl3,20.151163
Smarcd3,20.139535000000002
Nipbl,20.139535000000002
Olfr1358,20.127907
Mybl2,20.127907
Mctp2,20.127907
Ankrd31,20.127907
Herc1,20.116279000000002
Slpi,20.104651
Lemd2,20.104651
Ccm2,20.104651
Ccdc125,20.104651
Usf2,20.093023000000002
Rapgefl1,20.093023000000002
Itpripl2,20.093023000000002
Fan1,20.093023000000002
Dmap1,20.093023000000002
Septin5,20.081395
Ythdf3,20.069767000000002
Spink2,20.069767000000002
Parva,20.069767000000002
Mtrr,20.069767000000002
Kpna3,20.069767000000002
Fastkd3,20.069767000000002
Taf1b,20.058139999999998
Mad2l2,20.058139999999998
Draxin,20.058139999999998
Bcas2,20.058139999999998
Wdr59,20.046512
Tubgcp5,20.046512
Tex21,20.046512
Rbm8a,20.046512
Pex11b,20.046512
Myl9,20.046512
Mthfd1,20.046512
Marchf8,20.046512
Igfbp2,20.046512
Aldh1b1,20.046512
Tril,20.034883999999998
Misp,20.034883999999998
2310030G06Rik,20.034883999999998
Nr2c2,20.023256
Hes2,20.023256
Gng3,20.023256
Bscl2,20.023256
Tmem210,20.011627999999998
Styx,20.011627999999998
Strip1,20.011627999999998
Scd1,20.011627999999998
Slc4a8,20.0
Mlst8,20.0
Tnfsf8,19.988372000000002
Stxbp5l,19.988372000000002
Zbtb12,19.976744
Susd2,19.976744
Pfkp,19.976744
Fam186b,19.976744
Ehmt2,19.976744
Heatr5a,19.965116000000002
Ctnnbip1,19.965116000000002
Trim34a,19.953488
Pdlim7,19.941860000000002
Psd,19.918605
Maged1,19.918605
Fbxl15,19.918605
Akap8l,19.918605
Jagn1,19.906976999999998
Zfp266,19.895349
Tbc1d10c,19.895349
Galnt11,19.895349
Atg12,19.883720999999998
Ap3s1,19.883720999999998
Trmt5,19.872093
Slc38a6,19.872093
Morn2,19.872093
Lrrc45,19.872093
Dhx57,19.872093
Cenpx,19.872093
Wdr5,19.860464999999998
Prox2,19.860464999999998
Dlst,19.860464999999998
Ccl1,19.860464999999998
Top2b,19.848837
Rbms2,19.848837
Ppic,19.848837
Mxi1,19.848837
Gins3,19.848837
Adgre5,19.848837
Pnpla3,19.837209
Ncoa7,19.837209
Gm6551,19.825581
Drosha,19.813953
6030458C11Rik,19.813953
Zmat1,19.802326
Trmt12,19.802326
Slc27a2,19.802326
Commd6,19.802326
Scaper,19.790698000000003
Otud4,19.790698000000003
Lysmd3,19.790698000000003
Kdm4b,19.790698000000003
Cox6c,19.790698000000003
Wfdc2,19.77907
Spint3,19.77907
Endod1,19.77907
Ccny,19.77907
Mdfi,19.767442000000003
Slfnl1,19.755814
Sh3gl1,19.755814
Ndufv1,19.755814
Chaf1a,19.755814
Ccn2,19.755814
Tfam,19.744186
Fkbp3,19.744186
Rrp36,19.732557999999997
Pot1b,19.732557999999997
Mea1,19.732557999999997
Klhdc3,19.732557999999997
Eepd1,19.732557999999997
Cenpm,19.732557999999997
Xkr5,19.72093
Rpl34-ps1,19.72093
Rpl34,19.72093
Ppp3cb,19.72093
Bcl2,19.72093
Rbfox3,19.709301999999997
Zfp709,19.697674
Kptn,19.697674
Ghitm,19.697674
Tspan15,19.686047
Ubac2,19.674419
Lime1,19.674419
Acp1,19.674419
Rft1,19.662791
Mnat1,19.662791
Zfp957,19.651163
Rasgef1a,19.651163
Kansl1,19.651163
Irf7,19.651163
Etfa,19.651163
Dnase2a,19.651163
Gnat2,19.627907
Gm12500,19.627907
Ampd2,19.627907
Trim35,19.616279000000002
Gtf2h2,19.616279000000002
Dsel,19.616279000000002
Brd1,19.616279000000002
S1pr3,19.604651
Prdm2,19.593023000000002
Six1,19.581395
Pisd,19.581395
Ccin,19.581395
Pon2,19.569767000000002
Josd2,19.569767000000002
Igf2r,19.569767000000002
Fut7,19.569767000000002
Aspdh,19.569767000000002
Abca2,19.569767000000002
Ndc1,19.558139999999998
Larp4,19.558139999999998
F2rl2,19.558139999999998
Zrsr1,19.546512
Gipc2,19.546512
Hba-a2,19.534883999999998
Hba-a1,19.534883999999998
Cyp27a1,19.534883999999998
Slc24a3,19.523256
Serpinb1a,19.523256
Nr3c1,19.523256
Dtx2,19.523256
Zwint,19.511627999999998
Tmco3,19.511627999999998
Ms4a6d,19.511627999999998
Man2a2,19.511627999999998
Dcun1d2,19.511627999999998
Pdk4,19.5
Fancm,19.5
Atxn7,19.5
Pdcl2,19.488372000000002
Omp,19.488372000000002
Ogfod2,19.488372000000002
Klhl22,19.488372000000002
H2al1n,19.488372000000002
Zranb3,19.476744
Tecpr2,19.453488
Ogt,19.453488
Kras,19.453488
Cinp,19.453488
Snrpb,19.441860000000002
Slfn14,19.441860000000002
Ccl4,19.441860000000002
Rtl6,19.430232999999998
Plekhg5,19.430232999999998
Nav2,19.430232999999998
Rnft1,19.418605
Rbp7,19.418605
Eya3,19.418605
Nktr,19.406976999999998
Tmem59,19.383720999999998
Tceanc2,19.383720999999998
Spryd3,19.383720999999998
Ube4b,19.372093
Tlr4,19.360464999999998
Odf3l1,19.360464999999998
Rdx,19.348837
Blvra,19.348837
Ephx4,19.337209
Reep5,19.325581
Kctd3,19.325581
Katnbl1,19.325581
Dusp8,19.325581
Dctn3,19.325581
6430548M08Rik,19.313953
Olfr155,19.302326
Nt5dc2,19.302326
Casq1,19.302326
2210016L21Rik,19.302326
Sdhaf3,19.290698000000003
Prkag1,19.290698000000003
Mocs3,19.290698000000003
Dpm1,19.290698000000003
Gm17660,19.27907
Eif4e3,19.27907
Bcl2l14,19.27907
Chpt1,19.267442000000003
4930519F16Rik,19.267442000000003
Tctn3,19.255814
Syn3,19.255814
Phf7,19.255814
Mettl14,19.255814
Bap1,19.255814
Zfp84,19.244186
Tsn,19.244186
Tnfsf18,19.244186
Krtap4-7,19.244186
Krtap4-2,19.244186
Krtap4-1,19.244186
Clec2l,19.244186
Anp32b,19.244186
Trnp1,19.232557999999997
Slc18a3,19.232557999999997
Arl6ip4,19.232557999999997
Apol9a,19.232557999999997
Hpcal4,19.22093
Zdhhc6,19.197674
Vti1a,19.197674
Gpr55,19.197674
Smpd2,19.186047
Ppil6,19.186047
Gpr162,19.174419
Ccdc43,19.174419
Actr8,19.174419
Synpo2l,19.162791
Shroom1,19.162791
Fam98c,19.162791
Dnajc25,19.162791
Adgra1,19.151163
Pcgf3,19.139535000000002
Slc22a27,19.127907
Rnpepl1,19.127907
Dusp28,19.127907
Zfp607b,19.116279000000002
G6pc,19.116279000000002
Fxn,19.116279000000002
Ctss,19.116279000000002
Syne1,19.104651
Mzf1,19.104651
Lzts1,19.104651
Fhl1,19.104651
Hexa,19.081395
1700066M21Rik,19.081395
Ubr3,19.069767000000002
Ptk6,19.069767000000002
Tex45,19.058139999999998
Taf1a,19.058139999999998
Spast,19.058139999999998
Pex11g,19.058139999999998
Palm3,19.058139999999998
Evpl,19.058139999999998
Zfp180,19.046512
Fmnl3,19.046512
Ccdc38,19.046512
Amdhd1,19.046512
Olfr1389,19.034883999999998
Mtdh,19.034883999999998
Sntb1,19.011627999999998
Sestd1,19.011627999999998
Scyl3,19.011627999999998
N4bp2,19.011627999999998
Ascl4,19.011627999999998
Tsr3,19.0
Stard8,19.0
Meis1,19.0
Gnptg,19.0
G6pc3,19.0
Zfp42,18.988372000000002
Tmem221,18.988372000000002
Inpp4b,18.988372000000002
Pik3r6,18.976744
Mars1,18.976744
Dnajb12,18.976744
Golph3l,18.965116000000002
Wdr47,18.953488
Ilkap,18.953488
Actr6,18.953488
Ubl5,18.941860000000002
Sulf2,18.941860000000002
Pin1,18.941860000000002
Mospd1,18.941860000000002
Hgsnat,18.941860000000002
Fhdc1,18.941860000000002
Fbxl12,18.941860000000002
Cnot10,18.941860000000002
Stmn3,18.930232999999998
Slc9a4,18.930232999999998
Exosc3,18.930232999999998
Dmxl2,18.930232999999998
Smim19,18.918605
Slc20a2,18.918605
Dpp3,18.918605
Sox11,18.906976999999998
Lrig2,18.906976999999998
Hmgxb3,18.895349
Eif3d,18.895349
Cyp4f16,18.895349
Afp,18.895349
Znrf4,18.883720999999998
Ube4a,18.883720999999998
Tmem54,18.883720999999998
Slc7a14,18.883720999999998
Atrnl1,18.883720999999998
Atf7ip,18.883720999999998
Zfp467,18.872093
Sspo,18.872093
Gimap6,18.872093
Bri3,18.872093
Ube2v2,18.860464999999998
Rprd1a,18.860464999999998
Pafah1b1,18.860464999999998
Alg3,18.860464999999998
Thnsl1,18.848837
Enkur,18.848837
Phgdh,18.837209
Nt5c,18.837209
Thra,18.825581
Rreb1,18.825581
Ppp6c,18.825581
Pnkd,18.825581
Pias1,18.825581
Tmem25,18.813953
Sdf2l1,18.813953
Prpf39,18.813953
Parp8,18.813953
Grk3,18.813953
Cubn,18.813953
Creb3l1,18.813953
Aloxe3,18.813953
Alg10b,18.813953
2610318N02Rik,18.813953
Cd2bp2,18.802326
Ambra1,18.802326
Tyro3,18.790698000000003
Recql,18.790698000000003
Ptpn21,18.790698000000003
Lrrc57,18.790698000000003
Haus2,18.790698000000003
Golt1b,18.790698000000003
Stxbp4,18.77907
Cox11,18.77907
Sox6,18.767442000000003
Lgals3,18.767442000000003
Bod1,18.767442000000003
Ptrhd1,18.755814
Nod2,18.755814
Dnlz,18.755814
Cenpo,18.755814
Sfrp2,18.744186
Nop16,18.744186
Higd2a,18.744186
Gtf2f2,18.744186
Ddx23,18.744186
Srsf11,18.732557999999997
Slc34a2,18.732557999999997
Mrps15,18.732557999999997
Lrrc40,18.732557999999997
Fam45a,18.732557999999997
Anxa4,18.732557999999997
Vps39,18.72093
Atg4b,18.72093
Fam3a,18.697674
B3gnt9,18.697674
Rmnd5b,18.686047
Ppih,18.686047
Dck,18.686047
Bckdha,18.686047
Atp6v1g3,18.686047
Pfdn2,18.674419
Nolc1,18.674419
Nit1,18.674419
Grrp1,18.674419
Glipr2,18.674419
Fbl,18.674419
Sik1,18.662791
Btbd7,18.662791
Serpina3g,18.651163
Fancf,18.651163
Dennd2a,18.651163
Tspan10,18.639535000000002
Nploc4,18.639535000000002
Tpp1,18.616279000000002
Hprt,18.616279000000002
Mbd1,18.604651
Gm5767,18.604651
Unc13b,18.593023000000002
Prdm11,18.593023000000002
Map1lc3a,18.593023000000002
Actl6a,18.593023000000002
Ckb,18.581395
Slc39a9,18.569767000000002
Etfbkmt,18.569767000000002
Traf5,18.558139999999998
Tasor2,18.558139999999998
Sarm1,18.546512
Cnn2,18.546512
Dgkd,18.534883999999998
Ankrd61,18.534883999999998
Ssr1,18.523256
Il17re,18.523256
Gm5165,18.523256
Wdr63,18.511627999999998
Vstm4,18.511627999999998
Mrtfb,18.511627999999998
Haus6,18.5
Afg3l2,18.5
Adssl1,18.488372000000002
Spef1l,18.476744
Ncstn,18.476744
Copa,18.476744
Mtnr1a,18.465116000000002
Mipep,18.465116000000002
Eef1a2,18.465116000000002
Mtif2,18.453488
Atrn,18.453488
Stard3nl,18.441860000000002
Sgpp1,18.441860000000002
Mt3,18.441860000000002
Dlc1,18.441860000000002
Slc1a1,18.430232999999998
Ddx21,18.430232999999998
Spire1,18.418605
Rsl24d1,18.418605
Lsg1,18.418605
Mok,18.406976999999998
Srgap3,18.395349
Calcoco1,18.395349
Zfp593,18.383720999999998
Lyrm9,18.383720999999998
Gm30191,18.383720999999998
Cnksr1,18.383720999999998
Zfp963,18.372093
Tbc1d17,18.372093
Ints1,18.372093
Amer1,18.372093
Akt1s1,18.372093
Paox,18.360464999999998
Echs1,18.360464999999998
Sh3pxd2b,18.348837
Nqo1,18.348837
Ikbkb,18.348837
Ddx18,18.348837
Ccdc144b,18.348837
Zfp607a,18.325581
Zfp184,18.325581
Pkia,18.325581
Fasl,18.325581
Ankrd52,18.325581
Opalin,18.313953
Bcam,18.313953
Pik3c2b,18.302326
Micu1,18.302326
Csn1s2a,18.302326
Plekhm2,18.290698000000003
Pla2g3,18.290698000000003
Fbxl20,18.290698000000003
Socs5,18.27907
Itgb2,18.27907
Fam210b,18.27907
Stat6,18.267442000000003
Npas2,18.267442000000003
Idua,18.267442000000003
Harbi1,18.267442000000003
Flna,18.267442000000003
Ercc3,18.267442000000003
Dgkq,18.267442000000003
Atg13,18.267442000000003
Vcp,18.255814
Rnf215,18.255814
Xrn2,18.244186
Bdh1,18.244186
Man2b2,18.232557999999997
Klhl7,18.232557999999997
Cep83,18.232557999999997
Ccdc85a,18.232557999999997
Zfp652,18.22093
Unc5a,18.22093
Kcnv2,18.22093
Gm6712,18.22093
Bex6,18.22093
0610009B22Rik,18.22093
Pold2,18.209301999999997
Ifitm3,18.209301999999997
Etl4,18.209301999999997
Mmp10,18.197674
Ttf1,18.186047
Psma4,18.186047
Phrf1,18.186047
Cgnl1,18.186047
Cfap77,18.186047
AY074887,18.186047
Them7,18.174419
Pak1,18.174419
Nudt13,18.174419
Msi1,18.174419
Bpi,18.174419
Zfp879,18.162791
Utp15,18.162791
Fbxo42,18.162791
Ascc1,18.162791
Ankra2,18.162791
Anapc16,18.162791
Wasf1,18.151163
Cxcr4,18.151163
Cox7c,18.151163
Cdc40,18.151163
Dcp1b,18.139535000000002
Cdan1,18.139535000000002
Bid,18.139535000000002
Dpf2,18.127907
Zfp626,18.116279000000002
Sparcl1,18.116279000000002
Mras,18.116279000000002
Fam98a,18.116279000000002
Dpy19l1,18.116279000000002
Ctsh,18.116279000000002
Ablim2,18.116279000000002
Tctn1,18.104651
Tagln3,18.104651
Pgap1,18.093023000000002
Mif,18.093023000000002
Fam199x,18.093023000000002
Csnk1d,18.093023000000002
Wdr61,18.081395
Thumpd1,18.081395
Cep250,18.081395
Rbm12b2,18.069767000000002
Fbxo47,18.058139999999998
Bloc1s5,18.058139999999998
Lrrc74a,18.046512
Angel1,18.046512
Wdfy3,18.034883999999998
Nacc2,18.034883999999998
Dpy30,18.034883999999998
Prkcsh,18.023256
Gm1604b,18.023256
Ccdc151,18.023256
Tmem220,18.011627999999998
Stard6,18.011627999999998
4930503L19Rik,18.011627999999998
Tmem231,18.0
Srcin1,18.0
Gabarapl2,18.0
Cbfb,18.0
Tspan33,17.988372000000002
Rnf166,17.988372000000002
Prorp,17.988372000000002
Ppp2r3c,17.988372000000002
Npc1,17.988372000000002
Hao1,17.988372000000002
Ctu2,17.988372000000002
Tat,17.976744
Mmp9,17.976744
Fam162a,17.976744
Ccdc58,17.976744
Urb2,17.965116000000002
Taf5l,17.965116000000002
Rdh16,17.965116000000002
P2ry14,17.965116000000002
Tmem106c,17.953488
Aspg,17.953488
Ephx2,17.941860000000002
Elovl3,17.941860000000002
Ccnb1ip1,17.941860000000002
Vdac3,17.918605
Smim22,17.918605
Smim12,17.918605
Sh3bgr,17.918605
Rogdi,17.918605
Ppm1a,17.918605
Ly6g6f,17.918605
Ly6g6d,17.918605
Klhl35,17.918605
Grtp1,17.918605
Serf1,17.906976999999998
Pigu,17.906976999999998
Pi4k2b,17.906976999999998
Depdc1b,17.906976999999998
Bdp1,17.906976999999998
Svs5,17.895349
Spice1,17.895349
Poglut2,17.895349
Pepd,17.895349
Fndc5,17.895349
Bivm,17.895349
Angptl2,17.895349
Slc25a40,17.872093
Nrros,17.872093
Lsm8,17.872093
Hdhd5,17.872093
Fbh1,17.872093
Dbf4,17.872093
Ankrd16,17.872093
Yme1l1,17.860464999999998
Tbc1d16,17.860464999999998
Mettl22,17.860464999999998
Mastl,17.860464999999998
Ccdc40,17.860464999999998
Zc3h8,17.848837
Smim17,17.848837
Nol7,17.848837
Lsp1,17.848837
Nptx1,17.837209
Vit,17.825581
Mettl6,17.825581
Eaf1,17.825581
4931428F04Rik,17.825581
Map2k6,17.813953
Gimap8,17.813953
Cmah,17.813953
Mfap1b,17.790698000000003
Ccdc124,17.790698000000003
Dyrk1b,17.77907
Myoz3,17.767442000000003
Krtdap,17.767442000000003
Cnmd,17.767442000000003
Rbm7,17.755814
Gm5617,17.755814
Dcaf12,17.755814
C3,17.755814
Ankrd26,17.755814
Ucp3,17.744186
Serpina3i,17.744186
Fbxo9,17.744186
Cilk1,17.744186
Gm36028,17.732557999999997
Zc3hc1,17.72093
Mpv17l,17.72093
Cox8b,17.72093
Zfp212,17.709301999999997
Slc30a7,17.709301999999997
Gm45871,17.709301999999997
Extl2,17.709301999999997
Utp18,17.697674
Mbtd1,17.697674
Prr15,17.686047
